retailer,year,month,mpg,product,product_id,source_product,unit_type,quantity,cases_per_drp,cases,source_sheet,source_row,promo_id,promotion_type,date_source,product_pack_size,base_pack_size,conversion_note
CG-SOBEY'S ROC,2026,March,R&G Small Bag 6/300g,R&G SMALL BAG 48/300GR,TDRGSB-48/300,R&G SMALL BAG 48/300GR,DRP,0.0,8.0,0.0,2026,1059,000IYJI10,EDLP: Display,2026-03-12,R&G Small Bag 48/300g,R&G Small Bag 6/300g,Display pack 48/300G converted to regular case pack 6/300G
CG-SOBEY'S ROC,2026,March,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,17743.0,,17743.0,2026,1058,000IYJI10,Flyer & Display,2026-03-12,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,April,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,17144.0,,17144.0,2026,1083,000ISEWAT,Special,2026-04-06,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,April,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,17144.0,,17144.0,2026,1084,000ISEWAT,TPR/ISF,2026-04-06,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,April,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,11586.0,,11586.0,2026,1093,000ISEYX7,TPR/ISF,2026-04-16,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,April,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,12941.0,,12941.0,2026,1102,000ISEVGE,TPR/ISF,2026-04-23,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,May,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,862.0,,862.0,2026,1115,000JCNH7A,Ad Fee,2026-05-01,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,May,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,2458.0,,2458.0,2026,1137,000ISF1Z0,TPR/ISF,2026-05-28,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,May,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,8198.0,,8198.0,2026,1141,000ISEZ2N,TPR/ISF,2026-05-28,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,July,R&G Small Bag 6/300g,TDL ORG/DR COFFEE DISPLAY 48/300 GR,6320912139,TDL ORG/DR COFFEE DISPLAY 48/300 GR,DRP,137.0,8.0,1096.0,2026,1208,000ISEVJ6,TPR/ISF,2026-07-02,R&G Small Bag 48/300g,R&G Small Bag 6/300g,Display pack 48/300G converted to regular case pack 6/300G
CG-SOBEY'S ROC,2026,July,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,4082.0,,4082.0,2026,1195,000JE4LWI,TPR/ISF,2026-07-02,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,July,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,10477.0,,10477.0,2026,1209,000ISEVJ6,Special,2026-07-02,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,July,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,10477.0,,10477.0,2026,1210,000ISEVJ6,TPR/ISF,2026-07-02,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,July,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,2853.0,,2853.0,2026,1228,000ISF02R,TPR/ISF,2026-07-09,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,August,R&G Small Bag 6/300g,TDL ORG/DR COFFEE DISPLAY 48/300 GR,6320912139,TDL ORG/DR COFFEE DISPLAY 48/300 GR,DRP,30.0,8.0,240.0,2026,1265,000ISF3QM,TPR/ISF,2026-08-06,R&G Small Bag 48/300g,R&G Small Bag 6/300g,Display pack 48/300G converted to regular case pack 6/300G
CG-SOBEY'S ROC,2026,August,R&G Small Bag 6/300g,TDL ORG/DR COFFEE DISPLAY 48/300 GR,6320912139,TDL ORG/DR COFFEE DISPLAY 48/300 GR,DRP,30.0,8.0,240.0,2026,1290,000ISEZG9,TPR/ISF,2026-08-06,R&G Small Bag 48/300g,R&G Small Bag 6/300g,Display pack 48/300G converted to regular case pack 6/300G
CG-SOBEY'S ROC,2026,August,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,12014.0,,12014.0,2026,1274,000J6XSFS,Ad Fee,2026-08-06,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,August,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,12014.0,,12014.0,2026,1275,000J6XSFS,TPR/ISF,2026-08-06,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,August,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,14651.0,,14651.0,2026,1293,000ISEZG9,Flyer,2026-08-06,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,September,R&G Small Bag 6/300g,R&G SMALL BAG 48/300GR,TDRGSB-48/300,R&G SMALL BAG 48/300GR,DRP,0.0,8.0,0.0,2026,1334,000ISETYD,TPR/ISF,2026-09-10,R&G Small Bag 48/300g,R&G Small Bag 6/300g,Display pack 48/300G converted to regular case pack 6/300G
CG-SOBEY'S ROC,2026,September,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,5628.0,,5628.0,2026,1321,000ISF03H,TPR/ISF,2026-09-03,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,September,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,9768.0,,9768.0,2026,1333,000ISETYD,TPR/ISF,2026-09-10,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,October,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,8426.0,,8426.0,2026,1372,000ISEWD9,TPR/ISF,2026-10-15,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,November,R&G Small Bag 6/300g,R&G SMALL BAG 48/300GR,TDRGSB-48/300,R&G SMALL BAG 48/300GR,DRP,140.0,8.0,1120.0,2026,1435,000ISF5TK,TPR/ISF,2026-11-19,R&G Small Bag 48/300g,R&G Small Bag 6/300g,Display pack 48/300G converted to regular case pack 6/300G
CG-SOBEY'S ROC,2026,November,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,12495.0,,12495.0,2026,1434,000ISF5TK,TPR/ISF,2026-11-19,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,December,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,5168.0,,5168.0,2026,1446,000ISEVFW,TPR/ISF,2026-12-10,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
CG-SOBEY'S ROC,2025,January,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,17.0,,17.0,2025,910,000HK5J2U,TPR/ISF,2025-01-01,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
CG-SOBEY'S ROC,2025,January,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,156.0,,156.0,2025,979,000HMD5A9,TPR/ISF,2025-01-02,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
CG-SOBEY'S ROC,2025,February,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,160.0,,160.0,2025,1043,000HLSYSG,Flyer,2025-02-13,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
CG-SOBEY'S ROC,2025,February,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,160.0,,160.0,2025,1044,000HLSYSG,TPR/ISF,2025-02-13,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
CG-SOBEY'S ROC,2025,March,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,264.0,,264.0,2025,1108,000HM8ZKJ,TPR/ISF,2025-03-13,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
CG-SOBEY'S ROC,2025,April,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,107.0,,107.0,2025,1140,000HMD5CN,TPR/ISF,2025-04-03,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
CG-SOBEY'S ROC,2025,April,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,200.0,,200.0,2025,1162,000HLSYUY,TPR/ISF,2025-04-24,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
CG-SOBEY'S ROC,2025,May,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,32.0,,32.0,2025,1183,000HMD8Q4,TPR/ISF,2025-05-01,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
CG-SOBEY'S ROC,2025,May,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,103.0,,103.0,2025,1217,000HLSYW6,TPR/ISF,2025-05-29,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
CG-SOBEY'S ROC,2025,August,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,101.0,,101.0,2025,1327,000HLSYX6,TPR/ISF,2025-08-07,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
CG-SOBEY'S ROC,2025,October,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,116.0,,116.0,2025,1437,000HLSYXX,TPR/ISF,2025-10-16,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,February,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,139.0,,139.0,2026,1000,000ISEZ0W,TPR/ISF,2026-02-05,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,May,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,184.0,,184.0,2026,1139,000ISEZ2N,ScanDown,2026-05-28,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,May,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,184.0,,184.0,2026,1140,000ISEZ2N,TPR/ISF,2026-05-28,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,August,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,184.0,,184.0,2026,1260,000ISEVHG,TPR/ISF,2026-08-06,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
CG-SOBEY'S ROC,2026,October,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,183.0,,183.0,2026,1391,000ISF4WS,TPR/ISF,2026-10-15,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
CG-SOBEY'S ROC,2025,August,SS KComp 1/30ct,SS KCOMP 1/30CT,TDSSKC-1/30,SS KCOMP 1/30CT,CASE,0.0,,0.0,2025,1350,000HML05R,TPR/ISF,2025-08-21,SS KComp 1/30ct,SS KComp 1/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2026,March,SS KComp 1/30ct,SS KCOMP 1/30CT,TDSSKC-1/30,SS KCOMP 1/30CT,CASE,0.0,,0.0,2026,1069,000J6XSFG,Ad Fee,2026-03-19,SS KComp 1/30ct,SS KComp 1/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2026,May,SS KComp 1/30ct,SS KCOMP 1/30CT,TDSSKC-1/30,SS KCOMP 1/30CT,CASE,0.0,,0.0,2026,1163,000J6XSFN,Ad Fee,2026-05-28,SS KComp 1/30ct,SS KComp 1/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2026,August,SS KComp 1/30ct,SS KCOMP 1/30CT,TDSSKC-1/30,SS KCOMP 1/30CT,CASE,0.0,,0.0,2026,1307,000ISF3V2,TPR/ISF,2026-08-20,SS KComp 1/30ct,SS KComp 1/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,January,SS KComp 4/30ct,SS KCOMP 145/30CT,TDSSKC-145/30,SS KCOMP 145/30CT,DRP,104.0,36.25,3770.0,2025,957,000HOE1OJ,Display Allowance,2025-01-01,SS KComp 145/30ct,SS KComp 4/30ct,Display pack 145/30CT converted to regular case pack 4/30CT
CG-SOBEY'S ROC,2025,January,SS KComp 4/30ct,SS KCOMP 145/30CT,TDSSKC-145/30,SS KCOMP 145/30CT,DRP,24.0,36.25,870.0,2025,978,000HMD5A9,TPR/ISF,2025-01-02,SS KComp 145/30ct,SS KComp 4/30ct,Display pack 145/30CT converted to regular case pack 4/30CT
CG-SOBEY'S ROC,2025,January,SS KComp 4/30ct,SS KCOMP 16/30CT,TDSSKC-16/30,SS KCOMP 16/30CT,DRP,0.0,4.0,0.0,2025,927,000HK5HEH,TPR/ISF,2025-01-01,SS KComp 16/30ct,SS KComp 4/30ct,Display pack 16/30CT converted to regular case pack 4/30CT
CG-SOBEY'S ROC,2025,January,SS KComp 4/30ct,SS KCOMP 16/30CT,TDSSKC-16/30,SS KCOMP 16/30CT,DRP,631.0,4.0,2524.0,2025,956,000HOE1OJ,Display Allowance,2025-01-01,SS KComp 16/30ct,SS KComp 4/30ct,Display pack 16/30CT converted to regular case pack 4/30CT
CG-SOBEY'S ROC,2025,January,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,1968.0,,1968.0,2025,926,000HK5HEH,TPR/ISF,2025-01-01,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,January,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,21764.0,,21764.0,2025,977,000HMD5A9,TPR/ISF,2025-01-02,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,January,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,20040.0,,20040.0,2025,992,000HMD5A2,Display,2025-01-09,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,February,SS KComp 4/30ct,SS KCOMP 16/30CT,TDSSKC-16/30,SS KCOMP 16/30CT,DRP,278.0,4.0,1112.0,2025,1069,000HLSYTN,TPR/ISF,2025-02-13,SS KComp 16/30ct,SS KComp 4/30ct,Display pack 16/30CT converted to regular case pack 4/30CT
CG-SOBEY'S ROC,2025,February,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,32271.0,,32271.0,2025,1067,000HLSYTN,Ad Fee,2025-02-13,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,February,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,32271.0,,32271.0,2025,1068,000HLSYTN,TPR/ISF,2025-02-13,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,February,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,3747.0,,3747.0,2025,1088,000HMHFJ7,TPR/ISF,2025-02-27,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,February,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,3747.0,,3747.0,2025,1096,000HZE11M,TPR/ISF,2025-02-27,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,March,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,20944.0,,20944.0,2025,1127,000HMHFK0,TPR/ISF,2025-03-20,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,March,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,20944.0,,20944.0,2025,1132,000HM8IKK,Flyer,2025-03-20,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,March,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,20944.0,,20944.0,2025,1133,000HM8IKK,TPR/ISF,2025-03-20,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,April,SS KComp 4/30ct,SS KCOMP 145/30CT,TDSSKC-145/30,SS KCOMP 145/30CT,DRP,20.0,36.25,725.0,2025,1139,000HMD5CN,TPR/ISF,2025-04-03,SS KComp 145/30ct,SS KComp 4/30ct,Display pack 145/30CT converted to regular case pack 4/30CT
CG-SOBEY'S ROC,2025,April,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,4491.0,,4491.0,2025,1138,000HMD5CN,TPR/ISF,2025-04-03,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,April,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,25095.0,,25095.0,2025,1177,000HM8ZNR,TPR/ISF,2025-04-24,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,May,SS KComp 4/30ct,SS KCOMP 145/30CT,TDSSKC-145/30,SS KCOMP 145/30CT,DRP,10.0,36.25,362.5,2025,1182,000HMD8Q4,TPR/ISF,2025-05-01,SS KComp 145/30ct,SS KComp 4/30ct,Display pack 145/30CT converted to regular case pack 4/30CT
CG-SOBEY'S ROC,2025,May,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,5859.0,,5859.0,2025,1181,000HMD8Q4,TPR/ISF,2025-05-01,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,May,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,19184.0,,19184.0,2025,1208,000IDO9ES,TPR/ISF,2025-05-29,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,May,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,19184.0,,19184.0,2025,1232,000HM92SE,Ad Fee,2025-05-29,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,May,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,19184.0,,19184.0,2025,1233,000HM92SE,TPR/ISF,2025-05-29,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,June,SS KComp 4/30ct,SS KCOMP 145/30CT,TDSSKC-145/30,SS KCOMP 145/30CT,DRP,20.0,36.25,725.0,2025,1244,000HMD5E2,TPR/ISF,2025-06-12,SS KComp 145/30ct,SS KComp 4/30ct,Display pack 145/30CT converted to regular case pack 4/30CT
CG-SOBEY'S ROC,2025,June,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,21121.0,,21121.0,2025,1240,000HMD8UO,Display,2025-06-12,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,June,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,21121.0,,21121.0,2025,1243,000HMD5E2,TPR/ISF,2025-06-12,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,June,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,3398.0,,3398.0,2025,1248,000HML034,TPR/ISF,2025-06-12,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,August,SS KComp 4/30ct,SS KCOMP 145/30CT,TDSSKC-145/30,SS KCOMP 145/30CT,DRP,10.0,36.25,362.5,2025,1353,000HMGB8V,TPR/ISF,2025-08-21,SS KComp 145/30ct,SS KComp 4/30ct,Display pack 145/30CT converted to regular case pack 4/30CT
CG-SOBEY'S ROC,2025,August,SS KComp 4/30ct,SS KCOMP 16/30CT,TDSSKC-16/30,SS KCOMP 16/30CT,DRP,90.0,4.0,360.0,2025,1336,000HMCQZL,TPR/ISF,2025-08-07,SS KComp 16/30ct,SS KComp 4/30ct,Display pack 16/30CT converted to regular case pack 4/30CT
CG-SOBEY'S ROC,2025,August,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,14583.0,,14583.0,2025,1334,000HMCQZL,Ad Fee,2025-08-07,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,August,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,14583.0,,14583.0,2025,1335,000HMCQZL,TPR/ISF,2025-08-07,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,August,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,4215.0,,4215.0,2025,1349,000HML05R,TPR/ISF,2025-08-21,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,August,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,4215.0,,4215.0,2025,1352,000HMGB8V,TPR/ISF,2025-08-21,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,September,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,7864.0,,7864.0,2025,1395,000HMGBB4,TPR/ISF,2025-09-25,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,October,SS KComp 4/30ct,SS KCOMP 16/30CT,TDSSKC-16/30,SS KCOMP 16/30CT,DRP,180.0,4.0,720.0,2025,1449,000HMCV79,TPR/ISF,2025-10-16,SS KComp 16/30ct,SS KComp 4/30ct,Display pack 16/30CT converted to regular case pack 4/30CT
CG-SOBEY'S ROC,2025,October,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,13921.0,,13921.0,2025,1447,000HMCV79,Ad Fee,2025-10-16,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,October,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,13921.0,,13921.0,2025,1448,000HMCV79,TPR/ISF,2025-10-16,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,December,SS KComp 4/30ct,SS KCOMP 145/30CT,TDSSKC-145/30,SS KCOMP 145/30CT,DRP,20.0,36.25,725.0,2025,1506,000HMD8RC,TPR/ISF,2025-12-04,SS KComp 145/30ct,SS KComp 4/30ct,Display pack 145/30CT converted to regular case pack 4/30CT
CG-SOBEY'S ROC,2025,December,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,8419.0,,8419.0,2025,1504,000HMD8RC,TPR/ISF,2025-12-04,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2025,December,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,8419.0,,8419.0,2025,1505,000HMD8RC,Ad Fee,2025-12-04,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
CG-SOBEY'S ROC,2026,January,SS KComp 4/30ct,SS KCOMP 145/30CT,TDSSKC-145/30,SS KCOMP 145/30CT,DRP,50.0,36.25,1812.5,2026,947,000ISEWBL,Display Allowance,2026-01-01,SS KComp 145/30ct,SS KComp 4/30ct,Display pack 145/30CT converted to regular case pack 4/30CT
CG-SOBEY'S ROC,2026,January,SS KComp 4/30ct,SS KCOMP 16/30CT,TDSSKC-16/30,SS KCOMP 16/30CT,DRP,882.0,4.0,3528.0,2026,946,000ISEWBL,Display Allowance,2026-01-01,SS KComp 16/30ct,SS KComp 4/30ct,Display pack 16/30CT converted to regular case pack 4/30CT
